state,date,confirmed,deaths,population,fully,at_least_one
Alabama,2021-07-24,569131,11483,4903185.0,1665751.0,2048890.0
Alabama,2021-07-25,570667,11483,4903185.0,1668818.0,2058672.0
Alabama,2021-07-26,572070,11483,4903185.0,1671098.0,2067533.0
Alabama,2021-07-27,574737,11492,4903185.0,1672423.0,2073358.0
Alabama,2021-07-28,577463,11510,4903185.0,1677048.0,2092767.0
Alabama,2021-07-29,577463,11510,4903185.0,1677279.0,2093242.0
Alabama,2021-07-30,577463,11510,4903185.0,1683367.0,2116551.0
Alabama,2021-07-31,585607,11536,4903185.0,1683584.0,2117044.0
Alabama,2021-08-01,587405,11536,4903185.0,1687404.0,2130105.0
Alabama,2021-08-02,589110,11536,4903185.0,1687444.0,2130309.0
Alabama,2021-08-03,592417,11542,4903185.0,1693504.0,2154479.0
Alabama,2021-08-04,595816,11561,4903185.0,1696031.0,2164048.0
Alabama,2021-08-05,599633,11574,4903185.0,1697144.0,2168426.0
Alabama,2021-08-06,603318,11600,4903185.0,1703519.0,2192650.0
Alabama,2021-08-07,607209,11624,4903185.0,1707895.0,2207345.0
Alabama,2021-08-08,607209,11624,4903185.0,1708026.0,2207724.0
Alabama,2021-08-09,612086,11625,4903185.0,1711014.0,2217468.0
Alabama,2021-08-10,615901,11648,4903185.0,1715676.0,2231388.0
Alabama,2021-08-11,619752,11689,4903185.0,1716368.0,2233401.0
Alabama,2021-08-12,623919,11724,4903185.0,1720455.0,2245275.0
Alabama,2021-08-13,627905,11765,4903185.0,1725039.0,2256357.0
Alabama,2021-08-14,627905,11765,4903185.0,1726776.0,2260327.0
Alabama,2021-08-15,634897,11798,4903185.0,1734722.0,2275050.0
Alabama,2021-08-16,637363,11799,4903185.0,1743610.0,2289141.0
Alabama,2021-08-17,641386,11832,4903185.0,1748529.0,2295863.0
Alabama,2021-08-18,645851,11872,4903185.0,1752243.0,2302598.0
Alabama,2021-08-19,649741,11914,4903185.0,1759489.0,2312990.0
Alabama,2021-08-20,653540,11942,4903185.0,1770725.0,2330695.0
Alabama,2021-08-21,659750,12000,4903185.0,1777585.0,2340782.0
Alabama,2021-08-22,663065,12000,4903185.0,1781590.0,2345934.0
Alabama,2021-08-23,665653,12000,4903185.0,1793712.0,2358550.0
Alabama,2021-08-24,665653,12000,4903185.0,1802279.0,2368289.0
Alabama,2021-08-25,665653,12000,4903185.0,1803904.0,2370282.0
Alabama,2021-08-26,676795,12103,4903185.0,1813256.0,2380869.0
Alabama,2021-08-27,681828,12153,4903185.0,1838347.0,2399704.0
Alabama,2021-08-28,688018,12219,4903185.0,1850031.0,2415007.0
Alabama,2021-08-29,691451,12222,4903185.0,1860445.0,2426453.0
Alabama,2021-08-30,694523,12222,4903185.0,1868344.0,2432879.0
Alabama,2021-08-31,699729,12283,4903185.0,1880276.0,2442247.0
Alabama,2021-09-01,704420,12291,4903185.0,1882050.0,2444342.0
Alabama,2021-09-02,709732,12330,4903185.0,1891063.0,2452547.0
Alabama,2021-09-03,714860,12394,4903185.0,1900876.0,2461343.0
Alabama,2021-09-04,719280,12414,4903185.0,1915710.0,2474109.0
Alabama,2021-09-05,722122,12415,4903185.0,1915710.0,2474109.0
Alabama,2021-09-06,724688,12416,4903185.0,1915710.0,2474109.0
Alabama,2021-09-07,727360,12420,4903185.0,1930090.0,2485579.0
Alabama,2021-09-08,732151,12488,4903185.0,1938065.0,2491633.0
Alabama,2021-09-09,736518,12552,4903185.0,1940044.0,2493041.0
Alabama,2021-09-10,741318,12605,4903185.0,1956859.0,2504656.0
Alabama,2021-09-11,745812,12673,4903185.0,1959493.0,2506484.0
Alabama,2021-09-12,747606,12676,4903185.0,1971041.0,2514065.0
Alabama,2021-09-13,750298,12678,4903185.0,1979070.0,2519696.0
Alabama,2021-09-14,754242,12718,4903185.0,1980807.0,2516176.0
Alabama,2021-09-15,757893,12784,4903185.0,1988025.0,2520979.0
Alabama,2021-09-16,761865,12856,4903185.0,1997364.0,2526998.0
Alabama,2021-09-17,764839,13048,4903185.0,2010919.0,2535635.0
Alabama,2021-09-18,768301,13209,4903185.0,2013023.0,2537329.0
Alabama,2021-09-19,770391,13210,4903185.0,2023759.0,2543475.0
Alabama,2021-09-20,772311,13210,4903185.0,2030149.0,2547021.0
Alabama,2021-09-21,775531,13460,4903185.0,2038644.0,2552143.0
Alabama,2021-09-22,778549,13665,4903185.0,2043972.0,2555237.0
Alabama,2021-09-23,781915,13798,4903185.0,2045238.0,2556115.0
Alabama,2021-09-24,784484,13921,4903185.0,2049383.0,2558569.0
Alabama,2021-09-25,787421,14022,4903185.0,2060935.0,2565735.0
Alabama,2021-09-26,789054,14022,4903185.0,2069026.0,2570413.0
Alabama,2021-09-27,790648,14025,4903185.0,2073717.0,2572916.0
Alabama,2021-09-28,792632,14155,4903185.0,2081567.0,2577657.0
Alabama,2021-09-29,794773,14200,4903185.0,2083182.0,2578863.0
Alabama,2021-09-30,796475,14299,4903185.0,2089852.0,2583590.0
Alabama,2021-10-01,798320,14393,4903185.0,2090806.0,2584258.0
Alabama,2021-10-02,799800,14469,4903185.0,2094920.0,2586950.0
Alabama,2021-10-03,800692,14470,4903185.0,2103203.0,2592096.0
Alabama,2021-10-04,801428,14471,4903185.0,2109349.0,2595947.0
Alabama,2021-10-05,802977,14542,4903185.0,2111925.0,2597448.0
Alabama,2021-10-06,804249,14612,4903185.0,2115732.0,2600070.0
Alabama,2021-10-07,805511,14675,4903185.0,2118943.0,2602402.0
Alabama,2021-10-08,806560,14756,4903185.0,2126766.0,2608058.0
Alabama,2021-10-09,807479,14857,4903185.0,2128926.0,2609534.0
Alabama,2021-10-10,808132,14858,4903185.0,2128926.0,2609534.0
Alabama,2021-10-11,808599,14859,4903185.0,2128926.0,2609534.0
Alabama,2021-10-12,809485,14869,4903185.0,2139547.0,2616672.0
Alabama,2021-10-13,810501,14980,4903185.0,2139547.0,2616672.0
Alabama,2021-10-14,811551,15101,4903185.0,2139547.0,2616672.0
Alabama,2021-10-15,812694,15142,4903185.0,2139547.0,2616672.0
Alabama,2021-10-16,813481,15179,4903185.0,2139547.0,2616672.0
Alabama,2021-10-17,814025,15179,4903185.0,2139547.0,2616672.0
Alabama,2021-10-18,814363,15179,4903185.0,2157856.0,2631267.0
Alabama,2021-10-19,815324,15263,4903185.0,2159523.0,2632750.0
Alabama,2021-10-20,815989,15311,4903185.0,2162284.0,2634995.0
Alabama,2021-10-21,817054,15320,4903185.0,2165154.0,2637734.0
Alabama,2021-10-22,818652,15378,4903185.0,2170323.0,2644229.0
Alabama,2021-10-23,819597,15406,4903185.0,2174923.0,2648588.0
Alabama,2021-10-24,820011,15407,4903185.0,2176540.0,2650133.0
Alabama,2021-10-25,820312,15407,4903185.0,2177980.0,2652037.0
Alabama,2021-10-26,821255,15424,4903185.0,2179242.0,2653566.0
Alabama,2021-10-27,828648,15432,4903185.0,2183682.0,2659115.0
Alabama,2021-10-28,830789,15484,4903185.0,2187378.0,2663952.0
Alabama,2021-10-29,831165,15532,4903185.0,2190701.0,2668028.0
Alabama,2021-10-30,831653,15573,4903185.0,2194074.0,2672040.0
Alabama,2021-10-31,832047,15573,4903185.0,2195532.0,2673656.0
Alaska,2020-01-22,0,0,,,
Alaska,2020-01-23,0,0,,,
Alaska,2020-01-24,0,0,,,
Alaska,2020-01-25,0,0,,,
Alaska,2020-01-26,0,0,,,
Alaska,2020-01-27,0,0,,,
Alaska,2020-01-28,0,0,,,
Alaska,2020-01-29,0,0,,,
Alaska,2020-01-30,0,0,,,
Alaska,2020-01-31,0,0,,,
Alaska,2020-02-01,0,0,,,
Alaska,2020-02-02,0,0,,,
Alaska,2020-02-03,0,0,,,
Alaska,2020-02-04,0,0,,,
Alaska,2020-02-05,0,0,,,
Alaska,2020-02-06,0,0,,,
Alaska,2020-02-07,0,0,,,
Alaska,2020-02-08,0,0,,,
Alaska,2020-02-09,0,0,,,
Alaska,2020-02-10,0,0,,,
Alaska,2020-02-11,0,0,,,
Alaska,2020-02-12,0,0,,,
Alaska,2020-02-13,0,0,,,
Alaska,2020-02-14,0,0,,,
Alaska,2020-02-15,0,0,,,
Alaska,2020-02-16,0,0,,,
Alaska,2020-02-17,0,0,,,
Alaska,2020-02-18,0,0,,,
Alaska,2020-02-19,0,0,,,
Alaska,2020-02-20,0,0,,,
Alaska,2020-02-21,0,0,,,
Alaska,2020-02-22,0,0,,,
Alaska,2020-02-23,0,0,,,
Alaska,2020-02-24,0,0,,,
Alaska,2020-02-25,0,0,,,
Alaska,2020-02-26,0,0,,,
Alaska,2020-02-27,0,0,,,
Alaska,2020-02-28,0,0,,,
Alaska,2020-02-29,0,0,,,
Alaska,2020-03-01,0,0,,,
Alaska,2020-03-02,0,0,,,
Alaska,2020-03-03,0,0,,,
Alaska,2020-03-04,0,0,,,
Alaska,2020-03-05,0,0,,,
Alaska,2020-03-06,0,0,,,
Alaska,2020-03-07,0,0,,,
Alaska,2020-03-08,0,0,,,
Alaska,2020-03-09,0,0,,,
Alaska,2020-03-10,0,0,,,
Alaska,2020-03-11,0,0,,,
Alaska,2020-03-12,0,0,,,
Alaska,2020-03-13,1,0,,,
Alaska,2020-03-14,1,0,,,
Alaska,2020-03-15,1,0,,,
Alaska,2020-03-16,1,0,,,
Alaska,2020-03-17,4,0,,,
Alaska,2020-03-18,9,0,,,
Alaska,2020-03-19,12,0,,,
Alaska,2020-03-20,15,0,,,
Alaska,2020-03-21,16,0,,,
Alaska,2020-03-22,26,0,,,
Alaska,2020-03-23,39,0,,,
Alaska,2020-03-24,43,0,,,
Alaska,2020-03-25,50,1,,,
Alaska,2020-03-26,64,1,,,
Alaska,2020-03-27,75,1,,,
Alaska,2020-03-28,92,2,,,
Alaska,2020-03-29,111,2,,,
Alaska,2020-03-30,119,3,,,
Alaska,2020-03-31,129,3,,,
Alaska,2020-04-01,142,3,,,
Alaska,2020-04-02,150,3,,,
Alaska,2020-04-03,161,3,,,
Alaska,2020-04-04,172,5,,,
Alaska,2020-04-05,187,6,,,
Alaska,2020-04-06,193,6,,,
Alaska,2020-04-07,215,6,,,
Alaska,2020-04-08,228,7,,,
Alaska,2020-04-09,238,7,,,
Alaska,2020-04-10,249,7,,,
Alaska,2020-04-11,261,8,,,
Alaska,2020-04-12,276,8,,,
Alaska,2020-04-13,281,8,,,
Alaska,2020-04-14,289,9,,,
Alaska,2020-04-15,297,9,,,
Alaska,2020-04-16,305,9,,,
Alaska,2020-04-17,314,9,,,
Alaska,2020-04-18,319,9,,,
Alaska,2020-04-19,324,9,,,
Alaska,2020-04-20,326,9,,,
Alaska,2020-04-21,334,9,,,
Alaska,2020-04-22,340,9,,,
Alaska,2020-04-23,342,9,,,
Alaska,2020-04-24,344,9,,,
Alaska,2020-04-25,344,9,,,
Alaska,2020-04-26,346,9,,,
Alaska,2020-04-27,350,9,,,
Alaska,2020-04-28,356,9,,,
Alaska,2020-04-29,360,9,,,
Alaska,2020-04-30,360,9,,,
Alaska,2020-05-01,369,9,,,
Alaska,2020-05-02,370,9,,,
Alaska,2020-05-03,373,9,,,
Alaska,2020-05-04,375,9,,,
Alaska,2020-05-05,376,9,,,
Alaska,2020-05-06,378,10,,,
Alaska,2020-05-07,380,10,,,
Alaska,2020-05-08,383,10,,,
Alaska,2020-05-09,385,10,,,
Alaska,2020-05-10,386,10,,,
Alaska,2020-05-11,388,10,,,
Alaska,2020-05-12,390,10,,,
Alaska,2020-05-13,391,10,,,
Alaska,2020-05-14,396,10,,,
Alaska,2020-05-15,398,10,,,
Alaska,2020-05-16,403,10,,,
Alaska,2020-05-17,408,10,,,
Alaska,2020-05-18,411,10,,,
Alaska,2020-05-19,411,10,,,
Alaska,2020-05-20,416,10,,,
Alaska,2020-05-21,416,10,,,
Alaska,2020-05-22,419,10,,,
Alaska,2020-05-23,423,10,,,
Alaska,2020-05-24,423,10,,,
Alaska,2020-05-25,426,10,,,
Alaska,2020-05-26,430,10,,,
Alaska,2020-05-27,431,10,,,
Alaska,2020-05-28,444,10,,,
Alaska,2020-05-29,450,10,,,
Alaska,2020-05-30,455,10,,,
Alaska,2020-05-31,484,10,,,
Alaska,2020-06-01,492,10,,,
Alaska,2020-06-02,512,10,,,
Alaska,2020-06-03,541,10,,,
Alaska,2020-06-04,559,10,,,
Alaska,2020-06-05,572,10,,,
Alaska,2020-06-06,586,10,,,
Alaska,2020-06-07,595,10,,,
Alaska,2020-06-08,614,10,,,
Alaska,2020-06-09,627,11,,,
Alaska,2020-06-10,649,11,,,
Alaska,2020-06-11,676,11,,,
Alaska,2020-06-12,697,12,,,
Alaska,2020-06-13,731,12,,,
Alaska,2020-06-14,743,12,,,
Alaska,2020-06-15,747,12,,,
Alaska,2020-06-16,761,12,,,
Alaska,2020-06-17,786,12,,,
Alaska,2020-06-18,806,12,,,
Alaska,2020-06-19,833,12,,,
Alaska,2020-06-20,856,12,,,
Alaska,2020-06-21,870,12,,,
Alaska,2020-06-22,883,12,,,
Alaska,2020-06-23,915,12,,,
Alaska,2020-06-24,940,12,,,
Alaska,2020-06-25,982,12,,,
Alaska,2020-06-26,1012,14,,,
Alaska,2020-06-27,1039,14,,,
Alaska,2020-06-28,1070,14,,,
Alaska,2020-06-29,1096,14,,,
Alaska,2020-06-30,1142,14,,,
Alaska,2020-07-01,1184,14,,,
Alaska,2020-07-02,1235,14,,,
Alaska,2020-07-03,1296,15,,,
Alaska,2020-07-04,1350,16,,,
Alaska,2020-07-05,1382,16,,,
Alaska,2020-07-06,1411,16,,,
Alaska,2020-07-07,1435,17,,,
Alaska,2020-07-08,1485,17,,,
Alaska,2020-07-09,1537,17,,,
Alaska,2020-07-10,1591,17,,,
Alaska,2020-07-11,1683,17,,,
Alaska,2020-07-12,1784,17,,,
Alaska,2020-07-13,1857,17,,,
Alaska,2020-07-14,1918,17,,,
Alaska,2020-07-15,1974,17,,,
Alaska,2020-07-16,2053,17,,,
Alaska,2020-07-17,2104,17,,,
Alaska,2020-07-18,2179,18,,,
Alaska,2020-07-19,2297,18,,,
Alaska,2020-07-20,2436,18,,,
Alaska,2020-07-21,2551,18,,,
Alaska,2020-07-22,2651,19,,,
Alaska,2020-07-23,2728,19,,,
Alaska,2020-07-24,2795,19,,,
Alaska,2020-07-25,2912,20,,,
Alaska,2020-07-26,3143,20,,,
Alaska,2020-07-27,3258,21,,,
Alaska,2020-07-28,3391,22,,,
Alaska,2020-07-29,3483,22,,,
Alaska,2020-07-30,3607,23,,,
Alaska,2020-07-31,3716,23,,,
Alaska,2020-08-01,3868,24,,,
Alaska,2020-08-02,4013,24,,,
Alaska,2020-08-03,4091,25,,,
Alaska,2020-08-04,4160,25,,,
Alaska,2020-08-05,4220,25,,,
Alaska,2020-08-06,4265,25,,,
Alaska,2020-08-07,4335,25,,,
Alaska,2020-08-08,4420,26,,,
Alaska,2020-08-09,4523,26,,,
Alaska,2020-08-10,4589,26,,,
Alaska,2020-08-11,4650,26,,,
Alaska,2020-08-12,4711,27,,,
Alaska,2020-08-13,4812,27,,,
Alaska,2020-08-14,4917,27,,,
Alaska,2020-08-15,5005,28,,,
Alaska,2020-08-16,5106,28,,,
Alaska,2020-08-17,5157,28,,,
Alaska,2020-08-18,5228,29,,,
Alaska,2020-08-19,5305,29,,,
Alaska,2020-08-20,5393,29,,,
Alaska,2020-08-21,5461,30,,,
Alaska,2020-08-22,5552,31,,,
Alaska,2020-08-23,5619,32,,,
Alaska,2020-08-24,5690,32,,,
Alaska,2020-08-25,5726,36,,,
Alaska,2020-08-26,5781,37,,,
Alaska,2020-08-27,5870,37,,,
Alaska,2020-08-28,5989,37,,,
Alaska,2020-08-29,6085,37,,,
Alaska,2020-08-30,6134,37,,,
Alaska,2020-08-31,6172,37,,,
Alaska,2020-09-01,6208,39,,,
Alaska,2020-09-02,6276,39,,,
Alaska,2020-09-03,6366,40,,,
Alaska,2020-09-04,6491,40,,,
Alaska,2020-09-05,6581,42,,,
Alaska,2020-09-06,6678,42,,,
Alaska,2020-09-07,6713,42,,,
Alaska,2020-09-08,6747,42,,,
Alaska,2020-09-09,6812,42,,,
Alaska,2020-09-10,6927,42,,,
Alaska,2020-09-11,7024,43,,,
Alaska,2020-09-12,7128,44,,,
Alaska,2020-09-13,7190,44,,,
Alaska,2020-09-14,7267,44,,,
Alaska,2020-09-15,7311,44,,,
Alaska,2020-09-16,7363,44,,,
Alaska,2020-09-17,7475,44,,,
Alaska,2020-09-18,7586,45,,,
Alaska,2020-09-19,7682,45,,,
Alaska,2020-09-20,7789,45,,,
Alaska,2020-09-21,7860,45,,,
Alaska,2020-09-22,7920,45,,,
Alaska,2020-09-23,7997,45,,,
Alaska,2020-09-24,8140,46,,,
Alaska,2020-09-25,8267,52,,,
Alaska,2020-09-26,8387,52,,,
Alaska,2020-09-27,8498,56,,,
Alaska,2020-09-28,8617,56,,,
Alaska,2020-09-29,8738,56,,,
Alaska,2020-09-30,8846,56,,,
Alaska,2020-10-01,8984,58,,,
Alaska,2020-10-02,9129,58,,,
Alaska,2020-10-03,9269,59,,,
Alaska,2020-10-04,9412,59,,,
Alaska,2020-10-05,9611,59,,,
Alaska,2020-10-06,9762,59,,,
Alaska,2020-10-07,9887,60,,,
Alaska,2020-10-08,10025,61,,,
Alaska,2020-10-09,10214,61,,,
Alaska,2020-10-10,10449,61,,,
Alaska,2020-10-11,10697,61,,,
Alaska,2020-10-12,10896,61,,,
Alaska,2020-10-13,11053,61,,,
Alaska,2020-10-14,11222,65,,,
Alaska,2020-10-15,11396,65,,,
Alaska,2020-10-16,11616,66,,,
Alaska,2020-10-17,11825,67,,,
Alaska,2020-10-18,12040,67,,,
Alaska,2020-10-19,12247,67,,,
Alaska,2020-10-20,12480,67,,,
Alaska,2020-10-21,12705,68,,,
Alaska,2020-10-22,12940,68,,,
Alaska,2020-10-23,13193,68,,,
Alaska,2020-10-24,13553,68,,,
Alaska,2020-10-25,14075,68,,,
Alaska,2020-10-26,14424,68,,,
Alaska,2020-10-27,14803,70,,,
Alaska,2020-10-28,15160,71,,,
Alaska,2020-10-29,15531,77,,,
Alaska,2020-10-30,15913,81,,,
Alaska,2020-10-31,16365,82,,,
Alaska,2020-11-01,16709,85,,,
Alaska,2020-11-02,17063,86,,,
Alaska,2020-11-03,17455,86,,,
Alaska,2020-11-04,17868,86,,,
Alaska,2020-11-05,18182,86,,,
Alaska,2020-11-06,18712,86,,,
Alaska,2020-11-07,19316,86,,,
Alaska,2020-11-08,19834,86,,,
Alaska,2020-11-09,20309,86,,,
Alaska,2020-11-10,20839,94,,,
Alaska,2020-11-11,21338,98,,,
Alaska,2020-11-12,21825,98,,,
Alaska,2020-11-13,22418,99,,,
Alaska,2020-11-14,23162,100,,,
Alaska,2020-11-15,23826,100,,,
Alaska,2020-11-16,24414,100,,,
Alaska,2020-11-17,25056,102,,,
Alaska,2020-11-18,25602,102,,,
Alaska,2020-11-19,26100,103,,,
Alaska,2020-11-20,26561,103,,,
Alaska,2020-11-21,27242,104,,,
Alaska,2020-11-22,27797,105,,,
Alaska,2020-11-23,28296,105,,,
Alaska,2020-11-24,28883,118,,,
Alaska,2020-11-25,29563,118,,,
Alaska,2020-11-26,30121,120,,,
Alaska,2020-11-27,30796,120,,,
Alaska,2020-11-28,31467,122,,,
Alaska,2020-11-29,32087,122,,,
Alaska,2020-11-30,32598,122,,,
Alaska,2020-12-01,33139,123,,,
Alaska,2020-12-02,33828,123,,,
Alaska,2020-12-03,34592,131,,,
Alaska,2020-12-04,35354,142,,,
Alaska,2020-12-05,36296,143,,,
Alaska,2020-12-06,37062,143,,,
Alaska,2020-12-07,37562,146,,,
Alaska,2020-12-08,38141,146,,,
Alaska,2020-12-09,38736,150,,,
Alaska,2020-12-10,39373,155,731545.0,,
Alaska,2020-12-11,40000,158,731545.0,,
Alaska,2020-12-12,40522,176,731545.0,,
Alaska,2020-12-13,41169,176,731545.0,,
Alaska,2020-12-14,41599,176,731545.0,,
Alaska,2020-12-15,41891,179,731545.0,,
Alaska,2020-12-16,42498,181,731545.0,,
Alaska,2020-12-17,42883,183,731545.0,,
Alaska,2020-12-18,43377,183,731545.0,,
Alaska,2020-12-19,43713,184,731545.0,,
Alaska,2020-12-20,43896,184,731545.0,,
Alaska,2020-12-21,44050,184,731545.0,,
Alaska,2020-12-22,44485,194,731545.0,,
Alaska,2020-12-23,44852,197,731545.0,,
Alaska,2020-12-24,45122,199,731545.0,,
Alaska,2020-12-25,45122,199,731545.0,,
Alaska,2020-12-26,45497,200,731545.0,,
Alaska,2020-12-27,45800,200,731545.0,,
Alaska,2020-12-28,45930,200,731545.0,,
Alaska,2020-12-29,46123,201,731545.0,,
Alaska,2020-12-30,46504,203,731545.0,,
Alaska,2020-12-31,47014,206,731545.0,,
Alaska,2021-01-01,47019,206,731545.0,,
Alaska,2021-01-02,47821,215,731545.0,,
Alaska,2021-01-03,48118,215,731545.0,,
Alaska,2021-01-04,48382,218,731545.0,,
Alaska,2021-01-05,48582,218,731545.0,,
Alaska,2021-01-06,48922,220,731545.0,,
Alaska,2021-01-07,49255,223,731545.0,,
Alaska,2021-01-08,49660,223,731545.0,,
Alaska,2021-01-09,49979,224,731545.0,,
Alaska,2021-01-10,50238,224,731545.0,,
Alaska,2021-01-11,50413,224,731545.0,5976.0,23053.0
Alaska,2021-01-12,50544,225,731545.0,5976.0,23053.0
Alaska,2021-01-13,50840,226,731545.0,7965.0,27418.0
Alaska,2021-01-14,51185,228,731545.0,10424.0,35508.0
Alaska,2021-01-15,51485,229,731545.0,10954.0,39546.0
Alaska,2021-01-16,51678,229,731545.0,10954.0,33038.0
Alaska,2021-01-17,51959,229,731545.0,10954.0,33038.0
Alaska,2021-01-18,52113,229,731545.0,11743.0,43599.0
Alaska,2021-01-19,52243,230,731545.0,11743.0,55434.0
Alaska,2021-01-20,52413,253,731545.0,12178.0,56911.0
Alaska,2021-01-21,52627,254,731545.0,13270.0,59449.0
Alaska,2021-01-22,52926,254,731545.0,14663.0,67262.0
Alaska,2021-01-23,53175,259,731545.0,16186.0,73014.0
Alaska,2021-01-24,53336,259,731545.0,16186.0,77910.0
Alaska,2021-01-25,53421,259,731545.0,16201.0,79754.0
Alaska,2021-01-26,53510,260,731545.0,17837.0,81200.0
Alaska,2021-01-27,53692,261,731545.0,19117.0,83363.0
Alaska,2021-01-28,53876,262,731545.0,21100.0,85672.0
Alaska,2021-01-29,54063,262,731545.0,22692.0,88654.0
Alaska,2021-01-30,54218,262,731545.0,24495.0,91794.0
Alaska,2021-01-31,54350,262,731545.0,24495.0,94839.0
Alaska,2021-02-01,54457,262,731545.0,24545.0,95474.0
Alaska,2021-02-02,54596,279,731545.0,27566.0,97076.0
Alaska,2021-02-03,54820,279,731545.0,28911.0,98076.0
Alaska,2021-02-04,55004,279,731545.0,31675.0,99596.0
Alaska,2021-02-05,55258,279,731545.0,34192.0,101225.0
Alaska,2021-02-06,55261,279,731545.0,37520.0,103163.0
Alaska,2021-02-07,55261,279,731545.0,37520.0,104290.0
Alaska,2021-02-08,55766,279,731545.0,39541.0,108619.0
Alaska,2021-02-09,55891,280,731545.0,43684.0,110936.0
Alaska,2021-02-10,56096,280,731545.0,45626.0,112448.0
Alaska,2021-02-11,56254,280,731545.0,48153.0,116001.0
Alaska,2021-02-12,56409,282,731545.0,51204.0,118189.0
Alaska,2021-02-13,56410,282,731545.0,54739.0,122463.0
Alaska,2021-02-14,56411,282,731545.0,54739.0,124003.0
Alaska,2021-02-15,56411,282,731545.0,57117.0,126381.0
Alaska,2021-02-16,56912,287,731545.0,57117.0,125811.0
Alaska,2021-02-17,56975,288,731545.0,65310.0,130751.0
Alaska,2021-02-18,57192,288,731545.0,68151.0,133491.0
Alaska,2021-02-19,57404,289,731545.0,73461.0,143887.0
Alaska,2021-02-20,57406,289,731545.0,81172.0,148299.0
Alaska,2021-02-21,57406,289,731545.0,81172.0,151249.0
Alaska,2021-02-22,57751,290,731545.0,82272.0,151459.0
Alaska,2021-02-23,57808,290,731545.0,87332.0,154618.0
Alaska,2021-02-24,57996,290,731545.0,89147.0,156267.0
Alaska,2021-02-25,58179,290,731545.0,92630.0,158792.0
Alaska,2021-02-26,58291,290,731545.0,95257.0,161595.0
Alaska,2021-02-27,58295,290,731545.0,98269.0,166523.0
Alaska,2021-02-28,58296,290,731545.0,98269.0,167312.0
Alaska,2021-03-01,58681,300,731545.0,98269.0,166314.0
Alaska,2021-03-02,58838,302,731545.0,103668.0,171314.0
Alaska,2021-03-03,59035,303,731545.0,104349.0,172463.0
Alaska,2021-03-04,59185,303,731545.0,106006.0,174227.0
Alaska,2021-03-05,59334,305,731545.0,108336.0,176327.0
Alaska,2021-03-06,59334,305,731545.0,111990.0,180149.0
Alaska,2021-03-07,59335,305,731545.0,111990.0,179146.0
Alaska,2021-03-08,59677,305,731545.0,117861.0,184456.0
Alaska,2021-03-09,59766,305,731545.0,117861.0,185422.0
Alaska,2021-03-10,59921,305,731545.0,119631.0,188839.0
Alaska,2021-03-11,60157,305,731545.0,122823.0,191338.0
Alaska,2021-03-12,60266,306,731545.0,126145.0,195926.0
Alaska,2021-03-13,60266,306,731545.0,128434.0,199223.0
Alaska,2021-03-14,60267,306,731545.0,130433.0,201986.0
Alaska,2021-03-15,60655,306,731545.0,130857.0,203581.0
Alaska,2021-03-16,60758,306,731545.0,135482.0,207978.0
Alaska,2021-03-17,60934,307,731545.0,137483.0,212605.0
Alaska,2021-03-18,61091,310,731545.0,140196.0,215164.0
Alaska,2021-03-19,61162,310,731545.0,141908.0,218520.0
Alaska,2021-03-20,61165,310,731545.0,146490.0,224298.0
Alaska,2021-03-21,61165,310,731545.0,146490.0,228848.0
Alaska,2021-03-22,61517,310,731545.0,146490.0,230201.0
Alaska,2021-03-23,61694,312,731545.0,150505.0,234633.0
Alaska,2021-03-24,61914,312,731545.0,152017.0,236329.0
Alaska,2021-03-25,62063,313,731545.0,154368.0,239450.0
Alaska,2021-03-26,62255,313,731545.0,157169.0,243062.0
Alaska,2021-03-27,62263,313,731545.0,159977.0,246012.0
Alaska,2021-03-28,62264,313,731545.0,159977.0,245135.0
Alaska,2021-03-29,62265,313,731545.0,160197.0,245780.0
Alaska,2021-03-30,62901,313,731545.0,160932.0,246525.0
Alaska,2021-03-31,62901,313,731545.0,168842.0,254453.0
Alaska,2021-04-01,63298,313,731545.0,171092.0,256145.0
Alaska,2021-04-02,63501,313,731545.0,173236.0,258261.0
Alaska,2021-04-03,63501,313,731545.0,176488.0,260004.0
Alaska,2021-04-04,63501,313,731545.0,176488.0,257038.0
Alaska,2021-04-05,64001,313,731545.0,176825.0,256315.0
Alaska,2021-04-06,64081,313,731545.0,185816.0,265341.0
Alaska,2021-04-07,64303,313,731545.0,188484.0,267182.0
Alaska,2021-04-08,64531,313,731545.0,193577.0,270099.0
Alaska,2021-04-09,64782,313,731545.0,198262.0,273772.0
Alaska,2021-04-10,64782,313,731545.0,203259.0,277032.0
Alaska,2021-04-11,64782,313,731545.0,203259.0,275305.0
Alaska,2021-04-12,65180,314,731545.0,203259.0,273676.0
Alaska,2021-04-13,65336,314,731545.0,211792.0,272069.0
Alaska,2021-04-14,65536,314,731545.0,222407.0,281386.0
Alaska,2021-04-15,65730,334,731545.0,232392.0,291364.0
Alaska,2021-04-16,65921,334,731545.0,234735.0,292502.0
Alaska,2021-04-17,65921,334,731545.0,234735.0,291382.0
Alaska,2021-04-18,65921,334,731545.0,234735.0,290685.0
Alaska,2021-04-19,66370,334,731545.0,239930.0,295720.0
Alaska,2021-04-20,66479,334,731545.0,243274.0,298489.0
Alaska,2021-04-21,66680,334,731545.0,247758.0,302276.0
Alaska,2021-04-22,66909,334,731545.0,249900.0,304337.0
